4.323179569801934186e+00 3.959765397107758211e+00 9.748776891679766798e-01
2.916674716819938951e+00 8.593176529689439125e-02 3.870660323425521909e+00
2.398861885920529957e+00 4.765268018576453990e+00 4.075235396629261153e+00
2.357981880205792802e+00 2.870339222430757786e+00 3.167711835921401153e+00
3.107194538388005522e+00 4.822515957525252084e+00 3.019411258735768655e+00
4.060903199561554544e+00 1.814355943547055761e+00 4.130177501797814621e+00
2.982884326441494593e+00 4.733356371589364509e-01 2.109738615058307065e+00
2.736441870198078608e+00 1.330786861478164163e+00 3.335123694778947989e+00
1.959266688463253026e+00 1.478280269741308883e+00 1.678150266303495730e+00
3.912301819437753014e+00 4.559817482089155938e+00 2.659310743381632314e+00
1.872463732938483449e+00 2.597248750701605324e+00 7.290957367022687929e-01
4.454444608578496556e+00 1.832075705906929919e+00 4.953139108715911121e+00
8.083447788533426603e-02 4.035785679065800657e+00 4.982145156379899298e+00
9.278722366922764753e-01 1.949570146110444657e+00 4.673649510089077808e+00
3.449855005050482148e+00 1.323236048305434398e+00 4.338725208798999144e-01
3.790125835508975083e+00 3.135944489193548401e-01 4.778443927944797665e-02
4.640254636866362858e+00 2.506706873980174555e-01 2.736486826626140179e+00
1.682278488375122949e+00 1.772384898223239302e-01 7.179468308571701485e-01
1.531258323137361099e+00 3.530272894074619305e+00 3.023931641353216904e-01
2.804356833129142856e+00 2.260571015241815029e+00 2.150427341324824049e+00
